ubicacion,key,precio,m2,rooms,bathroom,alcaldia,auction,page,property,operation
"Pirul 15, Santa Maria Insurgentes,...","[99, 97, 115, 97, 32, 97, 32, 108, 97, 32, 118, 101, 110, 116, 97, 32, 117, 98, 105, 99, 97, 100, 97, 32, 101, 110, 32, 115, 97, 110, 116, 97, 32, 109, 97, 114, 237, 97, 32, 105, 110, 115, 117, 114, 103, 101, 110, 116, 101, 115, 32, 99, 117, 97, 117, 104, 116, 233, 109, 111, 99, 32, 101, 110, 32, 117, 110, 32, 109, 97, 114, 97, 118, 105, 108, 108, 111, 115, 111, 32, 114, 101, 109, 97, 116, 101, 32, 98, 97, 110, 99, 97, 114, 105, 111, 32, 112, 105, 114, 117, 108, 32, 32, 115, 97, 110, 116, 97, 32, 109, 97, 114, 237, 97, 32, 105, 110, 115, 117, 114, 103, 101, 110, 116, 101, 115]",926000,4,240,0,CUAUHTEMOC,True,MC,Departamentos,Venta
"Pirul 15, Santa Maria Insurgentes,...","[99, 97, 115, 97, 32, 97, 32, 108, 97, 32, 118, 101, 110, 116, 97, 32, 117, 98, 105, 99, 97, 100, 97, 32, 101, 110, 32, 115, 97, 110, 116, 97, 32, 109, 97, 114, 237, 97, 32, 105, 110, 115, 117, 114, 103, 101, 110, 116, 101, 115, 32, 99, 117, 97, 117, 104, 116, 233, 109, 111, 99, 32, 101, 110, 32, 117, 110, 32, 109, 97, 114, 97, 118, 105, 108, 108, 111, 115, 111, 32, 114, 101, 109, 97, 116, 101, 32, 98, 97, 110, 99, 97, 114, 105, 111, 32, 112, 105, 114, 117, 108, 32, 32, 115, 97, 110, 116, 97, 32, 109, 97, 114, 237, 97, 32, 105, 110, 115, 117, 114, 103, 101, 110, 116, 101, 115]",926000,4,240,0,CUAUHTEMOC,True,MC,Departamentos,Venta
"Buenos Aires, Cuauhtemoc, Ciudad D...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 99, 117, 97, 117, 104, 116, 101, 109, 111, 99, 98, 117, 101, 110, 111, 115, 32, 97, 105, 114, 101, 115, 32, 99, 117, 97, 117, 104, 116, 233, 109, 111, 99, 32, 99, 105, 117, 100, 97, 100, 32, 100]",9329000,4,281,0,CUAUHTEMOC,False,MC,Departamentos,Venta
"Buenos Aires, Cuauhtemoc, Ciudad D...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 99, 117, 97, 117, 104, 116, 101, 109, 111, 99, 98, 117, 101, 110, 111, 115, 32, 97, 105, 114, 101, 115, 32, 99, 117, 97, 117, 104, 116, 233, 109, 111, 99, 32, 99, 105, 117, 100, 97, 100, 32, 100]",9329000,4,281,0,CUAUHTEMOC,False,MC,Departamentos,Venta
"Buenos Aires, Cuauhtemoc, Ciudad D...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 99, 117, 97, 117, 104, 116, 101, 109, 111, 99, 98, 117, 101, 110, 111, 115, 32, 97, 105, 114, 101, 115, 32, 99, 117, 97, 117, 104, 116, 233, 109, 111, 99, 32, 99, 105, 117, 100, 97, 100, 32, 100]",9329000,4,281,0,CUAUHTEMOC,False,MC,Departamentos,Venta
"Buenos Aires, Cuauhtemoc, Ciudad D...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 99, 117, 97, 117, 104, 116, 101, 109, 111, 99, 98, 117, 101, 110, 111, 115, 32, 97, 105, 114, 101, 115, 32, 99, 117, 97, 117, 104, 116, 233, 109, 111, 99, 32, 99, 105, 117, 100, 97, 100, 32, 100]",9329000,4,281,0,CUAUHTEMOC,False,MC,Departamentos,Venta
"Condesa, Cuauhtemoc, Distrito Fede...","[115, 101, 32, 118, 101, 110, 100, 101, 32, 99, 97, 115, 97, 32, 109, 32, 106, 117, 97, 110, 32, 101, 115, 99, 117, 116, 105, 97, 32, 99, 111, 110, 100, 101, 115, 97, 32, 99, 117, 97, 117, 104, 116, 233, 109, 111, 99, 32, 99, 100, 109, 120, 32, 99, 111, 110, 100, 101, 115, 97, 32, 99, 117, 97, 117, 104, 116, 233, 109, 111, 99, 32, 100, 105, 115, 116, 114, 105, 116, 111, 32, 102, 101, 100, 101]",1750000,6,487,0,CUAUHTEMOC,False,MC,Departamentos,Venta
"Condesa, Cuauhtemoc, Distrito Fede...","[115, 101, 32, 118, 101, 110, 100, 101, 32, 99, 97, 115, 97, 32, 109, 32, 106, 117, 97, 110, 32, 101, 115, 99, 117, 116, 105, 97, 32, 99, 111, 110, 100, 101, 115, 97, 32, 99, 117, 97, 117, 104, 116, 233, 109, 111, 99, 32, 99, 100, 109, 120, 32, 99, 111, 110, 100, 101, 115, 97, 32, 99, 117, 97, 117, 104, 116, 233, 109, 111, 99, 32, 100, 105, 115, 116, 114, 105, 116, 111, 32, 102, 101, 100, 101]",1750000,6,487,0,CUAUHTEMOC,False,MC,Departamentos,Venta
"Condesa, Cuauhtemoc, Distrito Fede...","[115, 101, 32, 118, 101, 110, 100, 101, 32, 99, 97, 115, 97, 32, 109, 32, 106, 117, 97, 110, 32, 101, 115, 99, 117, 116, 105, 97, 32, 99, 111, 110, 100, 101, 115, 97, 32, 99, 117, 97, 117, 104, 116, 233, 109, 111, 99, 32, 99, 100, 109, 120, 32, 99, 111, 110, 100, 101, 115, 97, 32, 99, 117, 97, 117, 104, 116, 233, 109, 111, 99, 32, 100, 105, 115, 116, 114, 105, 116, 111, 32, 102, 101, 100, 101]",1750000,6,487,0,CUAUHTEMOC,False,MC,Departamentos,Venta
"Condesa, Cuauhtemoc, Distrito Fede...","[115, 101, 32, 118, 101, 110, 100, 101, 32, 99, 97, 115, 97, 32, 109, 32, 106, 117, 97, 110, 32, 101, 115, 99, 117, 116, 105, 97, 32, 99, 111, 110, 100, 101, 115, 97, 32, 99, 117, 97, 117, 104, 116, 233, 109, 111, 99, 32, 99, 100, 109, 120, 32, 99, 111, 110, 100, 101, 115, 97, 32, 99, 117, 97, 117, 104, 116, 233, 109, 111, 99, 32, 100, 105, 115, 116, 114, 105, 116, 111, 32, 102, 101, 100, 101]",1750000,6,487,0,CUAUHTEMOC,False,MC,Departamentos,Venta
"Francisco Javier Clavijero, Vista ...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 105, 115, 116, 97, 32, 97, 108, 101, 103, 114, 101, 32, 99, 117, 97, 117, 104, 116, 233, 109, 111, 99, 32, 99, 111, 110, 32, 32, 114, 101, 99, 225, 109, 97, 114, 97, 115, 32, 32, 109, 32, 105, 100, 32, 102, 114, 97, 110, 99, 105, 115, 99, 111, 32, 106, 97, 118, 105, 101, 114, 32, 99, 108, 97, 118, 105, 106, 101, 114, 111, 32, 118, 105, 115, 116, 97, 32]",7250000,3,250,0,CUAUHTEMOC,False,MC,Departamentos,Venta
"Francisco Javier Clavijero, Vista ...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 105, 115, 116, 97, 32, 97, 108, 101, 103, 114, 101, 32, 99, 117, 97, 117, 104, 116, 233, 109, 111, 99, 32, 99, 111, 110, 32, 32, 114, 101, 99, 225, 109, 97, 114, 97, 115, 32, 32, 109, 32, 105, 100, 32, 102, 114, 97, 110, 99, 105, 115, 99, 111, 32, 106, 97, 118, 105, 101, 114, 32, 99, 108, 97, 118, 105, 106, 101, 114, 111, 32, 118, 105, 115, 116, 97, 32]",7250000,3,250,0,CUAUHTEMOC,False,MC,Departamentos,Venta
"Francisco Javier Clavijero, Vista ...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 105, 115, 116, 97, 32, 97, 108, 101, 103, 114, 101, 32, 99, 117, 97, 117, 104, 116, 233, 109, 111, 99, 32, 99, 111, 110, 32, 32, 114, 101, 99, 225, 109, 97, 114, 97, 115, 32, 32, 109, 32, 105, 100, 32, 102, 114, 97, 110, 99, 105, 115, 99, 111, 32, 106, 97, 118, 105, 101, 114, 32, 99, 108, 97, 118, 105, 106, 101, 114, 111, 32, 118, 105, 115, 116, 97, 32]",7250000,3,250,0,CUAUHTEMOC,False,MC,Departamentos,Venta
"Francisco Javier Clavijero, Vista ...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 105, 115, 116, 97, 32, 97, 108, 101, 103, 114, 101, 32, 99, 117, 97, 117, 104, 116, 233, 109, 111, 99, 32, 99, 111, 110, 32, 32, 114, 101, 99, 225, 109, 97, 114, 97, 115, 32, 32, 109, 32, 105, 100, 32, 102, 114, 97, 110, 99, 105, 115, 99, 111, 32, 106, 97, 118, 105, 101, 114, 32, 99, 108, 97, 118, 105, 106, 101, 114, 111, 32, 118, 105, 115, 116, 97, 32]",7250000,3,250,0,CUAUHTEMOC,False,MC,Departamentos,Venta
"Casa Con Uso De Suelo, En Renta, Q...","[99, 97, 115, 97, 32, 99, 111, 110, 32, 117, 115, 111, 32, 100, 101, 32, 115, 117, 101, 108, 111, 32, 101, 110, 32, 114, 101, 110, 116, 97, 32, 114, 111, 109, 97, 32, 110, 116, 101, 99, 97, 115, 97, 32, 99, 111, 110, 32, 117, 115, 111, 32, 100, 101, 32, 115, 117, 101, 108, 111, 32, 101, 110, 32, 114, 101, 110, 116, 97, 32, 113]",36000000,841,,0,CUAUHTEMOC,False,MC,Departamentos,Venta
"Casa Con Uso De Suelo, En Renta, Q...","[99, 97, 115, 97, 32, 99, 111, 110, 32, 117, 115, 111, 32, 100, 101, 32, 115, 117, 101, 108, 111, 32, 101, 110, 32, 114, 101, 110, 116, 97, 32, 114, 111, 109, 97, 32, 110, 116, 101, 99, 97, 115, 97, 32, 99, 111, 110, 32, 117, 115, 111, 32, 100, 101, 32, 115, 117, 101, 108, 111, 32, 101, 110, 32, 114, 101, 110, 116, 97, 32, 113]",36000000,841,,0,CUAUHTEMOC,False,MC,Departamentos,Venta
"Casa Con Uso De Suelo, En Renta, Q...","[99, 97, 115, 97, 32, 99, 111, 110, 32, 117, 115, 111, 32, 100, 101, 32, 115, 117, 101, 108, 111, 32, 101, 110, 32, 114, 101, 110, 116, 97, 32, 114, 111, 109, 97, 32, 110, 116, 101, 99, 97, 115, 97, 32, 99, 111, 110, 32, 117, 115, 111, 32, 100, 101, 32, 115, 117, 101, 108, 111, 32, 101, 110, 32, 114, 101, 110, 116, 97, 32, 113]",36000000,841,,0,CUAUHTEMOC,False,MC,Departamentos,Venta
"Casa Con Uso De Suelo, En Renta, Q...","[99, 97, 115, 97, 32, 99, 111, 110, 32, 117, 115, 111, 32, 100, 101, 32, 115, 117, 101, 108, 111, 32, 101, 110, 32, 114, 101, 110, 116, 97, 32, 114, 111, 109, 97, 32, 110, 116, 101, 99, 97, 115, 97, 32, 99, 111, 110, 32, 117, 115, 111, 32, 100, 101, 32, 115, 117, 101, 108, 111, 32, 101, 110, 32, 114, 101, 110, 116, 97, 32, 113]",36000000,841,,0,CUAUHTEMOC,False,MC,Departamentos,Venta
"Playa Hermosa 493, Militar Marte, ...","[114, 101, 109, 97, 116, 111, 32, 99, 97, 115, 97, 32, 101, 110, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 112, 108, 97, 121, 97, 32, 104, 101, 114, 109, 111, 115, 97, 32, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 32]",805505,3,190,0,IZTACALCO,False,MC,Departamentos,Venta
"Playa Hermosa 493, Militar Marte, ...","[114, 101, 109, 97, 116, 111, 32, 99, 97, 115, 97, 32, 101, 110, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 112, 108, 97, 121, 97, 32, 104, 101, 114, 109, 111, 115, 97, 32, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 32]",805505,3,190,0,IZTACALCO,False,MC,Departamentos,Venta
"Playa Hermosa 493, Militar Marte, ...","[114, 101, 109, 97, 116, 111, 32, 99, 97, 115, 97, 32, 101, 110, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 112, 108, 97, 121, 97, 32, 104, 101, 114, 109, 111, 115, 97, 32, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 32]",805505,3,190,0,IZTACALCO,False,MC,Departamentos,Venta
"Playa Hermosa 493, Militar Marte, ...","[114, 101, 109, 97, 116, 111, 32, 99, 97, 115, 97, 32, 101, 110, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 112, 108, 97, 121, 97, 32, 104, 101, 114, 109, 111, 115, 97, 32, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 32]",805505,3,190,0,IZTACALCO,False,MC,Departamentos,Venta
"Gabriel Ramos Millan, Iztacalco, D...","[99, 97, 115, 97, 32, 101, 110, 32, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 103, 97, 98, 114, 105, 101, 108, 32, 114, 97, 109, 111, 115, 32, 109, 105, 108, 108, 97, 110, 103, 97, 98, 114, 105, 101, 108, 32, 114, 97, 109, 111, 115, 32, 109, 105, 108, 108, 97, 110, 32, 105, 122, 116, 97, 99, 97, 108, 99, 111, 32, 100]",3390000,5,242,0,IZTACALCO,False,MC,Departamentos,Venta
"Gabriel Ramos Millan, Iztacalco, D...","[99, 97, 115, 97, 32, 101, 110, 32, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 103, 97, 98, 114, 105, 101, 108, 32, 114, 97, 109, 111, 115, 32, 109, 105, 108, 108, 97, 110, 103, 97, 98, 114, 105, 101, 108, 32, 114, 97, 109, 111, 115, 32, 109, 105, 108, 108, 97, 110, 32, 105, 122, 116, 97, 99, 97, 108, 99, 111, 32, 100]",3390000,5,242,0,IZTACALCO,False,MC,Departamentos,Venta
"Gabriel Ramos Millan, Iztacalco, D...","[99, 97, 115, 97, 32, 101, 110, 32, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 103, 97, 98, 114, 105, 101, 108, 32, 114, 97, 109, 111, 115, 32, 109, 105, 108, 108, 97, 110, 103, 97, 98, 114, 105, 101, 108, 32, 114, 97, 109, 111, 115, 32, 109, 105, 108, 108, 97, 110, 32, 105, 122, 116, 97, 99, 97, 108, 99, 111, 32, 100]",3390000,5,242,0,IZTACALCO,False,MC,Departamentos,Venta
"Gabriel Ramos Millan, Iztacalco, D...","[99, 97, 115, 97, 32, 101, 110, 32, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 103, 97, 98, 114, 105, 101, 108, 32, 114, 97, 109, 111, 115, 32, 109, 105, 108, 108, 97, 110, 103, 97, 98, 114, 105, 101, 108, 32, 114, 97, 109, 111, 115, 32, 109, 105, 108, 108, 97, 110, 32, 105, 122, 116, 97, 99, 97, 108, 99, 111, 32, 100]",3390000,5,242,0,IZTACALCO,False,MC,Departamentos,Venta
"Playa Caleta, Reforma Iztaccihuatl...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 114, 101, 102, 111, 114, 109, 97, 32, 105, 122, 116, 97, 99, 99, 237, 104, 117, 97, 116, 108, 32, 110, 111, 114, 116, 101, 32, 105, 122, 116, 97, 99, 97, 108, 99, 111, 32, 99, 100, 109, 120, 112, 108, 97, 121, 97, 32, 99, 97, 108, 101, 116, 97, 32, 114, 101, 102, 111, 114, 109, 97, 32, 105, 122, 116, 97, 99, 99, 237, 104, 117, 97, 116, 108]",7000000,4,301,0,IZTACALCO,False,MC,Departamentos,Venta
"Playa Caleta, Reforma Iztaccihuatl...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 114, 101, 102, 111, 114, 109, 97, 32, 105, 122, 116, 97, 99, 99, 237, 104, 117, 97, 116, 108, 32, 110, 111, 114, 116, 101, 32, 105, 122, 116, 97, 99, 97, 108, 99, 111, 32, 99, 100, 109, 120, 112, 108, 97, 121, 97, 32, 99, 97, 108, 101, 116, 97, 32, 114, 101, 102, 111, 114, 109, 97, 32, 105, 122, 116, 97, 99, 99, 237, 104, 117, 97, 116, 108]",7000000,4,301,0,IZTACALCO,False,MC,Departamentos,Venta
"Playa Caleta, Reforma Iztaccihuatl...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 114, 101, 102, 111, 114, 109, 97, 32, 105, 122, 116, 97, 99, 99, 237, 104, 117, 97, 116, 108, 32, 110, 111, 114, 116, 101, 32, 105, 122, 116, 97, 99, 97, 108, 99, 111, 32, 99, 100, 109, 120, 112, 108, 97, 121, 97, 32, 99, 97, 108, 101, 116, 97, 32, 114, 101, 102, 111, 114, 109, 97, 32, 105, 122, 116, 97, 99, 99, 237, 104, 117, 97, 116, 108]",7000000,4,301,0,IZTACALCO,False,MC,Departamentos,Venta
"Playa Caleta, Reforma Iztaccihuatl...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 114, 101, 102, 111, 114, 109, 97, 32, 105, 122, 116, 97, 99, 99, 237, 104, 117, 97, 116, 108, 32, 110, 111, 114, 116, 101, 32, 105, 122, 116, 97, 99, 97, 108, 99, 111, 32, 99, 100, 109, 120, 112, 108, 97, 121, 97, 32, 99, 97, 108, 101, 116, 97, 32, 114, 101, 102, 111, 114, 109, 97, 32, 105, 122, 116, 97, 99, 99, 237, 104, 117, 97, 116, 108]",7000000,4,301,0,IZTACALCO,False,MC,Departamentos,Venta
"Av Canal Nacional, Agricola Orient...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 97, 103, 114, 105, 99, 111, 108, 97, 32, 111, 114, 105, 101, 110, 116, 97, 108, 97, 118, 32, 99, 97, 110, 97, 108, 32, 110, 97, 99, 105, 111, 110, 97, 108, 32, 97, 103, 114, 237, 99, 111, 108, 97, 32, 111, 114, 105, 101, 110, 116]",2500000,2,81,0,IZTACALCO,False,MC,Departamentos,Venta
"Av Canal Nacional, Agricola Orient...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 97, 103, 114, 105, 99, 111, 108, 97, 32, 111, 114, 105, 101, 110, 116, 97, 108, 97, 118, 32, 99, 97, 110, 97, 108, 32, 110, 97, 99, 105, 111, 110, 97, 108, 32, 97, 103, 114, 237, 99, 111, 108, 97, 32, 111, 114, 105, 101, 110, 116]",2500000,2,81,0,IZTACALCO,False,MC,Departamentos,Venta
"Av Canal Nacional, Agricola Orient...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 97, 103, 114, 105, 99, 111, 108, 97, 32, 111, 114, 105, 101, 110, 116, 97, 108, 97, 118, 32, 99, 97, 110, 97, 108, 32, 110, 97, 99, 105, 111, 110, 97, 108, 32, 97, 103, 114, 237, 99, 111, 108, 97, 32, 111, 114, 105, 101, 110, 116]",2500000,2,81,0,IZTACALCO,False,MC,Departamentos,Venta
"Av Canal Nacional, Agricola Orient...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 97, 103, 114, 105, 99, 111, 108, 97, 32, 111, 114, 105, 101, 110, 116, 97, 108, 97, 118, 32, 99, 97, 110, 97, 108, 32, 110, 97, 99, 105, 111, 110, 97, 108, 32, 97, 103, 114, 237, 99, 111, 108, 97, 32, 111, 114, 105, 101, 110, 116]",2500000,2,81,0,IZTACALCO,False,MC,Departamentos,Venta
"Oriente 259, Agricola Oriental, Iz...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 108, 97, 32, 97, 103, 114, 237, 99, 111, 108, 97, 32, 111, 114, 105, 101, 110, 116, 97, 108, 111, 114, 105, 101, 110, 116, 101, 32, 32, 97, 103, 114, 237, 99, 111, 108, 97, 32, 111, 114, 105, 101, 110, 116, 97, 108, 32, 105, 122]",4150000,3,137,0,IZTACALCO,False,MC,Departamentos,Venta
"Oriente 259, Agricola Oriental, Iz...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 108, 97, 32, 97, 103, 114, 237, 99, 111, 108, 97, 32, 111, 114, 105, 101, 110, 116, 97, 108, 111, 114, 105, 101, 110, 116, 101, 32, 32, 97, 103, 114, 237, 99, 111, 108, 97, 32, 111, 114, 105, 101, 110, 116, 97, 108, 32, 105, 122]",4150000,3,137,0,IZTACALCO,False,MC,Departamentos,Venta
"Oriente 259, Agricola Oriental, Iz...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 108, 97, 32, 97, 103, 114, 237, 99, 111, 108, 97, 32, 111, 114, 105, 101, 110, 116, 97, 108, 111, 114, 105, 101, 110, 116, 101, 32, 32, 97, 103, 114, 237, 99, 111, 108, 97, 32, 111, 114, 105, 101, 110, 116, 97, 108, 32, 105, 122]",4150000,3,137,0,IZTACALCO,False,MC,Departamentos,Venta
"Oriente 259, Agricola Oriental, Iz...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 108, 97, 32, 97, 103, 114, 237, 99, 111, 108, 97, 32, 111, 114, 105, 101, 110, 116, 97, 108, 111, 114, 105, 101, 110, 116, 101, 32, 32, 97, 103, 114, 237, 99, 111, 108, 97, 32, 111, 114, 105, 101, 110, 116, 97, 108, 32, 105, 122]",4150000,3,137,0,IZTACALCO,False,MC,Departamentos,Venta
"Marcos Carrillo 322, Viaducto Pied...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 105, 97, 100, 117, 99, 116, 111, 32, 112, 105, 101, 100, 97, 100, 32, 109, 117, 121, 32, 97, 109, 112, 108, 105, 97, 109, 97, 114, 99, 111, 115, 32, 99, 97, 114, 114, 105, 108, 108, 111, 32, 32, 118, 105, 97, 100, 117, 99, 116, 111, 32, 112, 105, 101, 100]",6700000,3,246,0,IZTACALCO,False,MC,Departamentos,Venta
"Marcos Carrillo 322, Viaducto Pied...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 105, 97, 100, 117, 99, 116, 111, 32, 112, 105, 101, 100, 97, 100, 32, 109, 117, 121, 32, 97, 109, 112, 108, 105, 97, 109, 97, 114, 99, 111, 115, 32, 99, 97, 114, 114, 105, 108, 108, 111, 32, 32, 118, 105, 97, 100, 117, 99, 116, 111, 32, 112, 105, 101, 100]",6700000,3,246,0,IZTACALCO,False,MC,Departamentos,Venta
"Marcos Carrillo 322, Viaducto Pied...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 105, 97, 100, 117, 99, 116, 111, 32, 112, 105, 101, 100, 97, 100, 32, 109, 117, 121, 32, 97, 109, 112, 108, 105, 97, 109, 97, 114, 99, 111, 115, 32, 99, 97, 114, 114, 105, 108, 108, 111, 32, 32, 118, 105, 97, 100, 117, 99, 116, 111, 32, 112, 105, 101, 100]",6700000,3,246,0,IZTACALCO,False,MC,Departamentos,Venta
"Marcos Carrillo 322, Viaducto Pied...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 105, 97, 100, 117, 99, 116, 111, 32, 112, 105, 101, 100, 97, 100, 32, 109, 117, 121, 32, 97, 109, 112, 108, 105, 97, 109, 97, 114, 99, 111, 115, 32, 99, 97, 114, 114, 105, 108, 108, 111, 32, 32, 118, 105, 97, 100, 117, 99, 116, 111, 32, 112, 105, 101, 100]",6700000,3,246,0,IZTACALCO,False,MC,Departamentos,Venta
"Playa Langosta 86, Militar Marte, ...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 32, 97, 32, 117, 110, 111, 115, 32, 112, 97, 115, 111, 115, 32, 100, 101, 32, 108, 97, 32, 97, 108, 99, 97, 108, 100, 237, 97, 32, 98, 101, 110, 105, 116, 111, 32, 106, 117, 225, 114, 101, 122, 32, 99, 111, 110, 32, 32, 100, 101, 112, 97, 114, 116, 97, 109, 101, 110, 116, 111, 115, 112, 108, 97, 121, 97, 32, 108, 97, 110, 103, 111, 115, 116, 97, 32, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 32]",5500000,5,212,0,IZTACALCO,False,MC,Departamentos,Venta
"Playa Langosta 86, Militar Marte, ...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 32, 97, 32, 117, 110, 111, 115, 32, 112, 97, 115, 111, 115, 32, 100, 101, 32, 108, 97, 32, 97, 108, 99, 97, 108, 100, 237, 97, 32, 98, 101, 110, 105, 116, 111, 32, 106, 117, 225, 114, 101, 122, 32, 99, 111, 110, 32, 32, 100, 101, 112, 97, 114, 116, 97, 109, 101, 110, 116, 111, 115, 112, 108, 97, 121, 97, 32, 108, 97, 110, 103, 111, 115, 116, 97, 32, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 32]",5500000,5,212,0,IZTACALCO,False,MC,Departamentos,Venta
"Playa Langosta 86, Militar Marte, ...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 32, 97, 32, 117, 110, 111, 115, 32, 112, 97, 115, 111, 115, 32, 100, 101, 32, 108, 97, 32, 97, 108, 99, 97, 108, 100, 237, 97, 32, 98, 101, 110, 105, 116, 111, 32, 106, 117, 225, 114, 101, 122, 32, 99, 111, 110, 32, 32, 100, 101, 112, 97, 114, 116, 97, 109, 101, 110, 116, 111, 115, 112, 108, 97, 121, 97, 32, 108, 97, 110, 103, 111, 115, 116, 97, 32, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 32]",5500000,5,212,0,IZTACALCO,False,MC,Departamentos,Venta
"Playa Langosta 86, Militar Marte, ...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 101, 110, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 32, 97, 32, 117, 110, 111, 115, 32, 112, 97, 115, 111, 115, 32, 100, 101, 32, 108, 97, 32, 97, 108, 99, 97, 108, 100, 237, 97, 32, 98, 101, 110, 105, 116, 111, 32, 106, 117, 225, 114, 101, 122, 32, 99, 111, 110, 32, 32, 100, 101, 112, 97, 114, 116, 97, 109, 101, 110, 116, 111, 115, 112, 108, 97, 121, 97, 32, 108, 97, 110, 103, 111, 115, 116, 97, 32, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 32]",5500000,5,212,0,IZTACALCO,False,MC,Departamentos,Venta
"Playa Tecolutla 424, Militar Marte...","[115, 101, 32, 118, 101, 110, 100, 101, 32, 99, 97, 115, 97, 32, 101, 110, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101, 32, 99, 111, 110, 32, 109, 117, 99, 104, 111, 32, 112, 111, 116, 101, 110, 99, 105, 97, 108, 32, 105, 100, 101, 97, 108, 32, 112, 97, 114, 97, 32, 109, 111, 100, 101, 114, 110, 105, 122, 97, 114, 112, 108, 97, 121, 97, 32, 116, 101, 99, 111, 108, 117, 116, 108, 97, 32, 32, 109, 105, 108, 105, 116, 97, 114, 32, 109, 97, 114, 116, 101]",7400000,4,281,0,IZTACALCO,False,MC,Departamentos,Venta
